time,PMod_gpp_smstress,daily_A0,Ls_daily,Ls_daily_lagged
2005-05-07,60.4746,0.4350292,1.829752,2.265677
2005-05-08,56.76589,0.4083503,1.53587,2.217023
2005-05-09,67.09009,0.4826183,2.330202,2.224568
2005-05-10,80.12603,0.5763934,3.246662,2.292708
2005-05-11,68.83059,0.4951387,2.457446,2.30369
2005-05-12,77.14375,0.5549402,3.043857,2.353035
2005-05-13,105.4566,0.7586113,3.314286,2.417118
2005-05-14,62.13343,0.4469621,1.957927,2.386505
2005-05-15,61.55056,0.4427692,1.913108,2.354946
2005-05-16,97.60929,0.7021608,3.314286,2.418902
2005-05-17,28.56729,0.2055012,4.440892e-16,2.257641
2005-05-18,33.74297,0.2427329,0,2.107132
2005-05-19,82.84074,0.595922,3.314286,2.187609
2005-05-20,104.7354,0.7534228,3.314286,2.262721
2005-05-21,82.64931,0.5945449,3.314286,2.332825
2005-05-22,77.02576,0.5540914,3.035757,2.379687
2005-05-23,44.58327,0.3207136,0.4814051,2.253135
2005-05-24,96.58234,0.6947734,3.314286,2.323878
2005-05-25,110.9172,0.7978923,3.314286,2.389906
2005-05-26,118.3917,0.8516605,3.314286,2.451531
2005-05-27,115.9675,0.8342222,3.314286,2.509048
2005-05-28,118.6518,0.8535323,3.314286,2.56273
2005-05-29,128.9107,0.9273302,3.314286,2.612834
2005-05-30,111.4411,0.8016613,3.314286,2.659597
2005-05-31,84.07578,0.6048063,3.314286,2.703243
2005-06-01,94.54033,0.680084,3.314286,2.743979
2005-06-02,97.15935,0.6989241,3.314286,2.782
2005-06-03,124.9684,0.8989709,3.314286,2.817486
2005-06-04,89.76462,0.6457295,3.314286,2.850606
2005-06-05,91.55731,0.6586253,3.314286,2.881518
2005-06-06,54.81694,0.3943304,1.377013,2.781217
2005-06-07,63.94085,0.459964,2.095465,2.7355
2005-06-08,79.99897,0.5754794,3.238095,2.769007
2005-06-09,94.35041,0.6787177,3.314286,2.805359
2005-06-10,97.39829,0.700643,3.314286,2.839287
2005-06-11,80.68267,0.5803977,3.284122,2.868943
2005-06-12,86.71323,0.623779,3.314286,2.898632
2005-06-13,112.4188,0.8086946,3.314286,2.926343
2005-06-14,90.24443,0.649181,3.314286,2.952205
2005-06-15,99.00275,0.7121848,3.314286,2.976344
2005-06-16,107.8167,0.7755886,3.314286,2.998874
2005-06-17,94.34109,0.6786507,3.314286,3.019901
2005-06-18,112.6035,0.8100226,3.314286,3.039527
2005-06-19,116.9075,0.8409838,3.314286,3.057844
2005-06-20,118.156,0.8499653,3.314286,3.07494
2005-06-21,112.8346,0.8116855,3.314286,3.090896
2005-06-22,100.458,0.7226535,3.314286,3.105789
2005-06-23,113.2713,0.8148272,3.314286,3.119689
2005-06-24,111.0439,0.7988035,3.314286,3.132662
2005-06-25,96.21646,0.6921414,3.314286,3.14477
2005-06-26,83.32015,0.5993706,3.314286,3.156071
2005-06-27,102.5115,0.7374251,3.314286,3.166619
2005-06-28,100.3108,0.7215946,3.314286,3.176463
2005-06-29,82.44988,0.5931103,3.314286,3.185651
2005-06-30,56.10757,0.4036146,1.48257,3.072113
2005-07-01,49.83058,0.3584605,0.9547427,2.930955
2005-07-02,64.80199,0.4661587,2.160254,2.879575
2005-07-03,105.5129,0.7590164,3.314286,2.908555
2005-07-04,114.3831,0.8228247,3.314286,2.935604
2005-07-05,28.77794,0.2070165,0,2.739897
2005-07-06,89.86804,0.6464735,3.314286,2.77819
2005-07-07,73.89894,0.5315983,2.818886,2.780903
2005-07-08,43.53186,0.3131502,0.3823814,2.621001
2005-07-09,51.91784,0.3734754,1.134449,2.521898
2005-07-10,87.77824,0.6314403,3.314286,2.574724
2005-07-11,103.0295,0.7411518,3.314286,2.624028
2005-07-12,105.7323,0.760594,3.314286,2.670045
2005-07-13,101.2371,0.7282576,3.314286,2.712994
2005-07-14,97.93114,0.7044761,3.314286,2.75308
2005-07-15,99.21881,0.713739,3.314286,2.790494
2005-07-16,96.63445,0.6951482,3.314286,2.825414
2005-07-17,94.23452,0.6778841,3.314286,2.858005
2005-07-18,105.5923,0.7595875,3.314286,2.888424
2005-07-19,64.47819,0.4638294,2.135946,2.838259
2005-07-20,83.13139,0.5980128,3.314286,2.869994
2005-07-21,59.0733,0.4249488,1.719942,2.793324
2005-07-22,42.22832,0.303773,0.2574442,2.624265
2005-07-23,64.55743,0.4643994,2.141901,2.592107
2005-07-24,90.13922,0.6484242,3.314286,2.640253
2005-07-25,84.81409,0.6101175,3.314286,2.685188
2005-07-26,90.98571,0.6545135,3.314286,2.727128
2005-07-27,95.95578,0.6902661,3.314286,2.766272
2005-07-28,92.07842,0.662374,3.314286,2.802806
2005-07-29,95.73969,0.6887117,3.314286,2.836905
2005-07-30,90.36882,0.6500758,3.314286,2.86873
2005-07-31,95.81589,0.6892598,3.314286,2.898434
2005-08-01,96.45987,0.6938924,3.314286,2.926157
2005-08-02,84.2452,0.6060251,3.314286,2.952032
2005-08-03,16.75413,0.1205223,0,2.75523
2005-08-04,69.71814,0.5015234,2.521692,2.739661
2005-08-05,87.5709,0.6299488,3.314286,2.777969
2005-08-06,65.96361,0.4745149,2.246923,2.742566
2005-08-07,64.71885,0.4655606,2.154019,2.70333
2005-08-08,76.11513,0.5475407,2.973045,2.721311
2005-08-09,65.98576,0.4746742,2.248568,2.689795
2005-08-10,66.41906,0.4777912,2.280684,2.662521
2005-08-11,57.79564,0.4157579,1.618534,2.592922
2005-08-12,83.5196,0.6008054,3.314286,2.641012
2005-08-13,40.54441,0.2916597,0.09226545,2.471096
2005-08-14,54.75099,0.3938559,1.37158,2.397795
2005-08-15,39.75082,0.2859509,0.01284721,2.238798
2005-08-16,79.71964,0.57347,3.219237,2.304161
2005-08-17,71.89855,0.5172084,2.677772,2.329068
2005-08-18,81.45034,0.58592,3.314286,2.39475
2005-08-19,82.04955,0.5902305,3.314286,2.456052
2005-08-20,69.14498,0.4974003,2.480252,2.457665
2005-08-21,78.21001,0.5626104,3.116784,2.501607
2005-08-22,68.98466,0.4962471,2.46863,2.499408
2005-08-23,17.83912,0.1283273,0,2.332781
2005-08-24,39.56425,0.2846088,1.389999e-13,2.177262
2005-08-25,50.33101,0.3620604,0.9982383,2.098661
2005-08-26,62.75441,0.4514292,2.005424,2.092445
2005-08-27,67.88491,0.4883359,2.388521,2.112183
2005-08-28,73.49996,0.5287283,2.790894,2.157431
2005-08-29,78.01529,0.5612097,3.103502,2.220502
2005-08-30,80.20426,0.5769562,3.251934,2.289264
2005-08-31,81.72104,0.5878673,3.314286,2.357599
2005-09-01,82.17588,0.5911392,3.314286,2.421378
2005-09-02,52.90241,0.3805581,1.217709,2.341133
2005-09-03,21.95352,0.1579245,0,2.185058
2005-09-04,70.5977,0.5078506,2.584948,2.211717
2005-09-05,73.58814,0.5293626,2.797087,2.250742
2005-09-06,75.41739,0.5425215,2.924749,2.295676
2005-09-07,76.77403,0.5522805,3.018457,2.343861
2005-09-08,75.94935,0.5463482,2.96159,2.385043
2005-09-09,80.61965,0.5799444,3.279887,2.444699
2005-09-10,83.51608,0.6007801,3.314286,2.502672
2005-09-11,50.87331,0.3659616,1.045078,2.405499
2005-09-12,27.05152,0.1945974,0,2.245132
2005-09-13,49.56727,0.3565664,0.9317501,2.157573
2005-09-14,64.7562,0.4658293,2.15682,2.157523
2005-09-15,62.26648,0.4479193,1.968126,2.144897
2005-09-16,31.78568,0.228653,0,2.001903
2005-09-17,36.03197,0.2591991,0,1.868443
2005-09-18,52.64335,0.3786944,1.195891,1.823606
2005-09-19,57.96101,0.4169475,1.631732,1.810815
2005-09-20,61.2572,0.4406589,1.890461,1.816125
2005-09-21,66.96274,0.4817022,2.320824,1.849771
2005-09-22,68.97259,0.4961602,2.467754,1.89097
2005-09-23,75.47747,0.5429537,2.928916,1.960166
2005-09-24,66.31721,0.4770585,2.273145,1.981032
2005-09-25,76.07176,0.5472287,2.970049,2.046966
2005-09-26,47.76935,0.3436329,0.7727027,1.962015
2005-09-27,68.8131,0.4950129,2.456176,1.994959
2005-09-28,32.34498,0.2326764,0,1.861962
2005-09-29,43.20619,0.3108074,0.3513971,1.761258
2005-09-30,42.35489,0.3046836,0.2696847,1.66182
2005-10-01,35.82593,0.2577169,1.332268e-15,1.551032
2005-10-02,22.48616,0.1617561,0,1.447629
2005-10-03,14.60512,0.1050632,0,1.351121
2005-10-04,44.55879,0.3205375,0.4791165,1.292987
2005-10-05,47.60201,0.3424291,0.7577121,1.257302
2005-10-06,56.87614,0.4091434,1.544761,1.276466
2005-10-07,55.27486,0.3976245,1.414629,1.285677
2005-10-08,56.43176,0.4059467,1.508863,1.300556
2005-10-09,53.92968,0.3879478,1.303601,1.300759
2005-10-10,55.83296,0.4016392,1.460229,1.31139
2005-10-11,55.53479,0.3994943,1.4359,1.319691
2005-10-12,53.13263,0.3822141,1.237043,1.314181
2005-10-13,52.16073,0.3752227,1.155076,1.303574
2005-10-14,52.75665,0.3795095,1.205441,1.297032
2005-10-15,52.92775,0.3807403,1.219839,1.291886
2005-10-16,35.09284,0.2524434,0,1.20576
2005-10-17,27.42949,0.1973164,2.220446e-16,1.125376
2005-10-18,26.46422,0.1903726,0,1.050351
2005-10-19,43.33129,0.3117073,0.3633169,1.004549
2005-10-20,47.11677,0.3389385,0.7140573,0.9851826
2005-10-21,33.54638,0.2413188,0,0.9195038
2005-10-22,38.10786,0.2741321,0,0.8582035
2005-10-23,24.90212,0.1791356,0,0.8009899
2005-10-24,22.46721,0.1616198,6.661338e-16,0.7475906
2005-10-25,32.74127,0.2355271,6.661338e-16,0.6977512
2005-10-26,44.06657,0.3169967,0.4329311,0.6800966
2005-10-27,38.43363,0.2764756,0,0.6347568
2005-10-28,44.97675,0.3235441,0.5180792,0.6269783
2005-10-29,43.76777,0.3148472,0.4047328,0.6121619
2005-10-30,44.4984,0.3201031,0.4734682,0.6029157
2005-10-31,36.32699,0.2613213,0,0.5627213
2005-11-01,29.37759,0.2113302,0,0.5252065
2005-11-02,37.1216,0.2670374,0,0.4901928
2005-11-03,32.71442,0.235334,0,0.4575132
2005-11-04,36.28427,0.261014,1.110223e-15,0.4270124
2005-11-05,12.23373,0.08800441,0,0.3985449
2005-11-06,30.14652,0.2168615,0,0.3719752
2005-11-07,32.40343,0.2330968,4.440892e-16,0.3471769
2005-11-08,35.35328,0.2543168,0,0.3240317
2005-11-09,33.77535,0.2429659,0,0.3024296
2005-11-10,19.84771,0.1427762,0,0.2822677
2005-11-11,23.92234,0.1720874,2.220446e-16,0.2634498
2005-11-12,28.39651,0.2042727,2.220446e-16,0.2458865
2005-11-13,30.73672,0.2211072,0,0.2294941
2005-11-14,25.08064,0.1804197,4.440892e-16,0.2141945
2005-11-15,26.77981,0.1926428,0,0.1999148
2005-11-16,5.79198,0.04166511,0,0.1865872
2005-11-17,8.259097,0.05941252,0,0.174148
2005-11-18,4.935808,0.03550616,0,0.1625382
2005-11-19,4.522216,0.03253095,0,0.1517023
2005-11-20,2.237582,0.01609624,0,0.1415888
2005-11-21,7.043522,0.05066818,0,0.1321495
2005-11-22,2.785756,0.02003957,0,0.1233396
2005-11-23,4.360136,0.03136501,0,0.1151169
2005-11-24,10.19534,0.07334105,1.110223e-16,0.1074425
2005-11-25,9.813903,0.07059715,0,0.1002796
2005-11-26,13.13349,0.09447692,0,0.09359433
2005-11-27,10.10969,0.0727249,1.110223e-16,0.08735471
2005-11-28,9.444601,0.06794055,0,0.08153106
2005-11-29,13.98485,0.1006012,0,0.07609566
2005-11-30,11.80792,0.08494129,0,0.07102261
2005-12-01,12.97264,0.09331978,0,0.06628777
2005-12-02,12.00864,0.08638518,1.110223e-16,0.06186859
2005-12-03,7.635221,0.05492461,0,0.05774401
2005-12-04,10.94345,0.07872263,0,0.05389441
2005-12-05,12.98899,0.09343742,1.110223e-16,0.05030145
2005-12-06,13.09978,0.0942344,0,0.04694802
2005-12-07,8.547607,0.06148795,0,0.04381815
2005-12-08,11.91286,0.0856962,0,0.04089694
2005-12-09,5.884473,0.04233046,0,0.03817048
2005-12-10,10.43806,0.07508711,0,0.03562578
2005-12-11,6.36538,0.0457899,0,0.03325073
2005-12-12,7.678889,0.05523875,0,0.03103401
2005-12-13,5.388567,0.03876312,0,0.02896508
2005-12-14,4.426996,0.03184597,0,0.02703408
2005-12-15,3.145112,0.02262463,0,0.0252318
2005-12-16,3.028775,0.02178775,0,0.02354968
2005-12-17,0.9963777,0.007167528,0,0.0219797
2005-12-18,1.792666,0.0128957,0,0.02051439
2005-12-19,5.825312,0.04190488,0,0.01914676
2005-12-20,3.580209,0.02575454,0,0.01787031
2005-12-21,5.796657,0.04169875,0,0.01667896
2005-12-22,5.443263,0.03915658,0,0.01556703
2005-12-23,4.62281,0.03325458,0,0.01452923
2005-12-24,4.530366,0.03258957,0,0.01356061
2005-12-25,7.439595,0.05351737,0,0.01265657
2005-12-26,7.050405,0.05071769,0,0.0118128
2005-12-27,5.375596,0.03866981,0,0.01102528
2005-12-28,1.081039,0.007776546,0,0.01029026
2005-12-29,3.279107,0.02358854,0,0.009604244
2005-12-30,5.324553,0.03830263,0,0.008963961
2005-12-31,8.058769,0.05797145,5.551115e-17,0.008366363
2006-01-01,10.12434,0.07283033,0,0.007808606
2006-01-02,6.767624,0.04868349,0,0.007288032
2006-01-03,3.341384,0.02403653,0,0.006802163
2006-01-04,2.598923,0.01869557,0,0.006348686
2006-01-05,4.084048,0.02937895,0,0.00592544
2006-01-06,4.823084,0.03469527,0,0.005530411
2006-01-07,7.905368,0.05686795,0,0.005161717
2006-01-08,7.71319,0.05548549,0,0.004817602
2006-01-09,7.149901,0.05143343,0,0.004496429
2006-01-10,9.131762,0.06569011,0,0.004196667
2006-01-11,13.899,0.09998363,0,0.003916889
2006-01-12,6.016219,0.04327819,0,0.003655763
2006-01-13,13.04535,0.09384285,0,0.003412046
2006-01-14,13.46796,0.09688289,1.110223e-16,0.003184576
2006-01-15,11.4811,0.08259025,0,0.002972271
2006-01-16,11.25853,0.08098918,0,0.002774119
2006-01-17,12.09736,0.08702343,0,0.002589178
2006-01-18,2.093866,0.0150624,0,0.002416566
2006-01-19,5.418806,0.03898065,0,0.002255462
2006-01-20,8.846354,0.063637,5.551115e-17,0.002105098
2006-01-21,5.671042,0.04079513,0,0.001964758
2006-01-22,1.219324,0.008771314,0,0.001833774
2006-01-23,1.352969,0.009732697,0,0.001711522
2006-01-24,8.169676,0.05876926,5.551115e-17,0.001597421
2006-01-25,9.062544,0.06519219,0,0.001490926
2006-01-26,8.160707,0.05870474,0,0.001391531
2006-01-27,9.046304,0.06507537,5.551115e-17,0.001298762
2006-01-28,11.88443,0.08549164,0,0.001212178
2006-01-29,15.72578,0.1131247,1.110223e-16,0.001131366
2006-01-30,15.81775,0.1137863,0,0.001055942
2006-01-31,8.892142,0.06396639,0,0.0009855458
2006-02-01,20.03651,0.1441343,0,0.0009198427
2006-02-02,19.84232,0.1427374,2.220446e-16,0.0008585199
2006-02-03,4.78933,0.03445246,0,0.0008012852
2006-02-04,5.052642,0.03634661,0,0.0007478662
2006-02-05,8.680497,0.0624439,0,0.0006980084
2006-02-06,13.25208,0.09533,0,0.0006514745
2006-02-07,5.097229,0.03666735,0,0.0006080429
2006-02-08,12.2198,0.08790419,0,0.0005675067
2006-02-09,12.00202,0.08633756,1.110223e-16,0.0005296729
2006-02-10,4.227429,0.03041037,0,0.0004943614
2006-02-11,9.926712,0.07140866,0,0.000461404
2006-02-12,13.13993,0.0945232,0,0.0004306437
2006-02-13,17.06438,0.1227541,2.220446e-16,0.0004019341
2006-02-14,17.44099,0.1254633,3.330669e-16,0.0003751385
2006-02-15,19.98107,0.1437356,2.220446e-16,0.0003501293
2006-02-16,20.05905,0.1442965,0,0.0003267873
2006-02-17,23.70646,0.1705345,0,0.0003050015
2006-02-18,25.88408,0.1861993,0,0.0002846681
2006-02-19,23.79756,0.1711898,0,0.0002656902
2006-02-20,15.00862,0.1079658,0,0.0002479775
2006-02-21,7.0364,0.05061695,0,0.0002314457
2006-02-22,7.994034,0.05750577,0,0.000216016
2006-02-23,17.18013,0.1235867,0,0.0002016149
2006-02-24,20.38376,0.1466323,0,0.0001881739
2006-02-25,12.76094,0.09179688,0,0.000175629
2006-02-26,11.38922,0.08192932,1.110223e-16,0.0001639204
2006-02-27,19.29145,0.1387747,0,0.0001529924
2006-02-28,25.04416,0.1801573,4.440892e-16,0.0001427929
2006-03-01,13.73309,0.09879019,0,0.0001332734
2006-03-02,26.01482,0.1871398,0,0.0001243885
2006-03-03,26.76632,0.1925458,0,0.0001160959
2006-03-04,24.7487,0.1780319,0,0.0001083562
2006-03-05,30.85352,0.2219474,8.881784e-16,0.0001011324
2006-03-06,30.8871,0.222189,0,9.439026e-05
2006-03-07,19.53942,0.1405585,0,8.809758e-05
2006-03-08,30.54921,0.2197584,0,8.222441e-05
2006-03-09,17.39163,0.1251082,0,7.674278e-05
2006-03-10,38.32066,0.2756629,0,7.162659e-05
2006-03-11,11.38386,0.08189079,0,6.685149e-05
2006-03-12,9.802854,0.07051767,0,6.239472e-05
2006-03-13,20.12785,0.1447914,2.220446e-16,5.823507e-05
2006-03-14,22.19425,0.1596562,0,5.435274e-05
2006-03-15,12.18844,0.0876786,0,5.072922e-05
2006-03-16,28.44452,0.2046181,0,4.734727e-05
2006-03-17,7.081792,0.05094348,0,4.419079e-05
2006-03-18,12.84858,0.09242737,0,4.124474e-05
2006-03-19,33.50738,0.2410382,0,3.849509e-05
2006-03-20,35.9198,0.2583921,0,3.592875e-05
2006-03-21,38.47127,0.2767464,0.01513221,0.001042348
2006-03-22,40.51476,0.2914464,0.2242358,0.01592191
2006-03-23,41.64435,0.2995722,0.3368658,0.03731817
2006-03-24,52.50495,0.3776989,1.332855,0.1236873
2006-03-25,38.18055,0.2746551,0,0.1154415
2006-03-26,29.45613,0.2118952,2.220446e-16,0.1077454
2006-03-27,71.18927,0.5121061,2.79785,0.2870857
2006-03-28,47.11769,0.3389451,0.8565963,0.325053
2006-03-29,52.57338,0.3781911,1.338711,0.3926302
2006-03-30,46.45428,0.3341728,0.7956957,0.4195013
2006-03-31,61.68791,0.4437572,2.08301,0.5304018
2006-04-01,62.69665,0.4510138,2.161522,0.6391432
2006-04-02,63.57977,0.4573665,2.229702,0.7451804
2006-04-03,47.9782,0.3451353,0.934808,0.7578223
2006-04-04,43.91351,0.3158956,0.5572968,0.7444539
2006-04-05,44.78664,0.3221765,0.6401767,0.7375021
2006-04-06,50.42727,0.3627529,1.152827,0.7651904
2006-04-07,60.97864,0.4386551,2.02739,0.8493371
2006-04-08,75.06339,0.5399749,3.075411,0.997742
2006-04-09,62.01411,0.4461038,2.108473,1.071791
2006-04-10,30.17474,0.2170646,2.220446e-16,1.000338
2006-04-11,39.47618,0.2839753,0.1188541,0.9415725
2006-04-12,35.29785,0.2539181,0,0.878801
2006-04-13,50.60707,0.3640463,1.168579,0.8981195
2006-04-14,50.34729,0.3621776,1.14581,0.9146322
2006-04-15,74.9816,0.5393866,3.069624,1.058298
2006-04-16,35.84287,0.2578388,0,0.9877451
2006-04-17,56.73082,0.408098,1.686574,1.034334
2006-04-18,65.82634,0.4735274,2.40092,1.125439
2006-04-19,70.16296,0.5047233,2.723088,1.231949
2006-04-20,87.19067,0.6272136,3.16359,1.360725
2006-04-21,84.50493,0.6078935,3.16359,1.480916
2006-04-22,76.42344,0.5497585,3.16359,1.593095
2006-04-23,68.69862,0.4941894,2.615464,1.661253
2006-04-24,82.23393,0.5915569,3.16359,1.761408
2006-04-25,87.26051,0.6277159,3.16359,1.854887
2006-04-26,62.62011,0.4504631,2.155588,1.874934
2006-04-27,78.76955,0.5666355,3.16359,1.960844
2006-04-28,46.16903,0.3321209,0.7693444,1.881411
2006-04-29,29.06419,0.2090757,0,1.755984
2006-04-30,61.37609,0.4415142,2.058601,1.776158
2006-05-01,75.96117,0.5464332,3.138743,1.866997
2006-05-02,78.47057,0.5644847,3.16359,1.953437
2006-05-03,97.59096,0.702029,3.16359,2.034114
2006-05-04,99.43452,0.7152907,3.16359,2.109412
2006-05-05,101.307,0.7287607,3.16359,2.179691
2006-05-06,97.53299,0.7016119,3.16359,2.245284
2006-05-07,99.76413,0.7176618,3.16359,2.306504
2006-05-08,104.3258,0.7504763,3.16359,2.363643
2006-05-09,99.80125,0.7179288,3.16359,2.416973
2006-05-10,102.6747,0.7385991,3.16359,2.466748
2006-05-11,109.9591,0.7910001,3.16359,2.513204
2006-05-12,111.1804,0.7997856,3.16359,2.556563
2006-05-13,72.43532,0.5210697,2.887907,2.578652
2006-05-14,77.63292,0.5584591,3.16359,2.617648
2006-05-15,91.4436,0.6578074,3.16359,2.654044
2006-05-16,94.51928,0.6799326,3.16359,2.688014
2006-05-17,77.96074,0.5608172,3.16359,2.719719
2006-05-18,58.91724,0.4238262,1.863703,2.662651
2006-05-19,88.62259,0.6375142,3.16359,2.696047
2006-05-20,80.91529,0.5820711,3.16359,2.727217
2006-05-21,80.98623,0.5825814,3.16359,2.756308
2006-05-22,99.42745,0.7152399,3.16359,2.783461
2006-05-23,88.81952,0.6389308,3.16359,2.808803
2006-05-24,94.39986,0.6790735,3.16359,2.832455
2006-05-25,65.12337,0.4684705,2.347679,2.800137
2006-05-26,79.48044,0.5717494,3.16359,2.824367
2006-05-27,76.01784,0.5468409,3.142728,2.845591
2006-05-28,92.87346,0.6680932,3.16359,2.866791
2006-05-29,84.2954,0.6063862,3.16359,2.886578
2006-05-30,68.65528,0.4938777,2.612262,2.86829
2006-05-31,43.57397,0.3134531,0.5247845,2.712056
2006-06-01,64.97032,0.4673696,2.336048,2.686989
2006-06-02,93.28311,0.67104,3.16359,2.718762
2006-06-03,96.65834,0.69532,3.16359,2.748418
2006-06-04,62.20804,0.4474989,2.123578,2.706762
2006-06-05,68.40144,0.4920517,2.593482,2.69921
2006-06-06,77.69967,0.5589393,3.16359,2.730168
2006-06-07,99.17731,0.7134405,3.16359,2.759063
2006-06-08,107.6899,0.7746767,3.16359,2.786032
2006-06-09,117.075,0.8421888,3.16359,2.811202
2006-06-10,120.7809,0.8688475,3.16359,2.834695
2006-06-11,120.1739,0.8644812,3.16359,2.856621
2006-06-12,127.9247,0.9202373,3.16359,2.877086
2006-06-13,122.9144,0.8841955,3.16359,2.896186
2006-06-14,125.2665,0.9011151,3.16359,2.914013
2006-06-15,116.496,0.8380241,3.16359,2.930651
2006-06-16,96.00939,0.6906518,3.16359,2.946181
2006-06-17,95.71817,0.6885569,3.16359,2.960675
2006-06-18,133.7094,0.9618503,3.16359,2.974202
2006-06-19,101.835,0.7325589,3.16359,2.986828
2006-06-20,126.0986,0.907101,3.16359,2.998612
2006-06-21,104.7678,0.7536561,3.16359,3.009611
2006-06-22,108.9201,0.7835259,3.16359,3.019876
2006-06-23,101.5007,0.7301541,3.16359,3.029457
2006-06-24,118.1825,0.8501562,3.16359,3.038399
2006-06-25,117.8805,0.8479835,3.16359,3.046745
2006-06-26,121.4626,0.8737513,3.16359,3.054535
2006-06-27,95.66615,0.6881827,3.16359,3.061805
2006-06-28,83.15777,0.5982025,3.16359,3.068591
2006-06-29,88.21406,0.6345754,3.16359,3.074924
2006-06-30,51.35307,0.3694127,1.23358,2.952168
2006-07-01,98.97494,0.7119847,3.16359,2.966263
2006-07-02,100.1556,0.7204777,3.16359,2.979418
2006-07-03,97.8272,0.7037284,3.16359,2.991696
2006-07-04,92.82721,0.6677605,3.16359,3.003156
2006-07-05,92.93068,0.6685048,3.16359,3.013851
2006-07-06,78.69163,0.566075,3.16359,3.023834
2006-07-07,79.378,0.5710125,3.16359,3.033151
2006-07-08,49.71779,0.3576492,1.09034,2.90363
2006-07-09,73.58526,0.5293418,2.970348,2.908078
2006-07-10,74.68561,0.5372573,3.048654,2.91745
2006-07-11,71.18889,0.5121034,2.797822,2.909475
2006-07-12,68.29749,0.4913038,2.585781,2.887895
2006-07-13,60.3786,0.4343386,1.980061,2.827373
2006-07-14,44.81856,0.3224061,0.6431874,2.681761
2006-07-15,59.11984,0.4252836,1.879929,2.628305
2006-07-16,62.22531,0.4476231,2.124921,2.594746
2006-07-17,66.3509,0.4773009,2.440456,2.58446
2006-07-18,66.31523,0.4770443,2.437773,2.574681
2006-07-19,63.97909,0.4602391,2.260366,2.553727
2006-07-20,60.58659,0.4358348,1.996496,2.516578
2006-07-21,61.76567,0.4443166,2.089087,2.488079
2006-07-22,62.18346,0.447322,2.121665,2.463651
2006-07-23,39.40033,0.2834297,0.1110872,2.306813
2006-07-24,60.62049,0.4360787,1.999171,2.286304
2006-07-25,56.3155,0.4051103,1.652495,2.24405
2006-07-26,51.28456,0.3689199,1.227634,2.176289
2006-07-27,54.19992,0.3898918,1.476637,2.129645
2006-07-28,39.43964,0.2837124,0.1151134,1.995343
2006-07-29,38.40482,0.2762684,0.008210674,1.862868
2006-07-30,50.803,0.3654557,1.185706,1.817724
2006-07-31,41.42242,0.2979757,0.3148958,1.717535
2006-08-01,43.22013,0.3109077,0.49073,1.635748
2006-08-02,46.16898,0.3321205,0.7693398,1.577988
2006-08-03,43.40996,0.3122733,0.5090219,1.506723
2006-08-04,40.44025,0.2909104,0.216735,1.420724
2006-08-05,37.09601,0.2668533,9.547918e-15,1.326009
2006-08-06,27.93775,0.2009726,0,1.237608
2006-08-07,24.53007,0.1764592,0,1.155101
2006-08-08,37.59844,0.2704676,4.218847e-15,1.078094
2006-08-09,48.46489,0.3486364,0.9786627,1.071466
