time,ppfd,co2,pa_f,PMod_A0_daily_total,PMod_sub_A0_daily_total,pre,soilm_stress,PMod_sub_A0_daily_total_penalised,growing_day,growing_day_filtered,annual_lai_max,annual_fapar_max,Ls_daily,Ls_daily_lagged
2004-07-07,616.8518,373.6902,97660.98,19.06633,14.24988,3.445161,0.5772067,8.225126,True,True,3.131857,0.791106,3.131857,2.996513
2004-07-08,493.2644,366.9292,96794.27,14.40858,15.62788,3.445161,0.5772067,9.020517,True,True,3.131857,0.791106,3.131857,3.005536
2004-07-09,334.8945,370.0264,96697.79,11.05632,12.10231,3.445161,0.5772067,6.985536,True,True,3.131857,0.791106,3.131857,3.013957
2004-07-10,359.3146,370.7673,96991.46,12.13993,12.35524,3.445161,0.5772067,7.131526,True,True,3.131857,0.791106,3.131857,3.021817
2004-07-11,443.4573,367.7827,96746.4,14.74314,12.59147,3.445161,0.5772067,7.26788,True,True,3.131857,0.791106,3.131857,3.029153
2004-07-12,267.1933,371.0696,96480.31,9.23598,10.43607,3.445161,0.5772067,6.023771,True,True,3.131857,0.791106,2.832577,3.016048
2004-07-13,161.5387,375.8468,96869.85,5.703925,7.151789,3.445161,0.5772067,4.128061,True,True,3.131857,0.791106,1.036744,2.884094
2004-07-14,397.9743,367.8201,97326.23,13.20465,11.47801,3.445161,0.5772067,6.625186,True,True,3.131857,0.791106,3.131857,2.900612
2004-07-15,210.7499,370.3173,97100.12,7.121093,8.67981,3.445161,0.5772067,5.010045,True,True,3.131857,0.791106,1.918866,2.835162
2004-07-16,331.0567,376.5693,97244.5,10.6811,12.02175,3.445161,0.5772067,6.939037,True,True,3.131857,0.791106,3.131857,2.854942
2004-07-17,567.4179,372.7655,97483.33,15.89601,14.24593,3.445161,0.5772067,8.222845,True,True,3.131857,0.791106,3.131857,2.873403
2004-07-18,539.3063,372.3793,97378,14.978,14.35029,3.445161,0.5772067,8.283083,True,True,3.131857,0.791106,3.131857,2.890633
2004-07-19,358.941,376.2672,97505.31,11.51716,13.66487,3.445161,0.5772067,7.887453,True,True,3.131857,0.791106,3.131857,2.906715
2004-07-20,549.8952,374.3535,97380.02,14.8163,14.27961,3.445161,0.5772067,8.242285,True,True,3.131857,0.791106,3.131857,2.921724
2004-07-21,519.8468,374.9847,97382.44,15.23813,15.2206,3.445161,0.5772067,8.78543,True,True,3.131857,0.791106,3.131857,2.935733
2004-07-22,130.6705,385.6356,97632.38,4.808375,6.8605,3.445161,0.5772067,3.959927,True,True,3.131857,0.791106,0.8562304,2.797099
2004-07-23,542.8848,380.3675,97648.25,15.47191,14.23151,3.445161,0.5772067,8.214525,True,True,3.131857,0.791106,3.131857,2.819417
2004-07-24,154.3825,384.2485,97645.77,5.491199,8.378904,3.445161,0.5772067,4.83636,True,True,3.131857,0.791106,1.75266,2.7483
2004-07-25,482.7511,383.27,97442.73,15.04761,13.54919,3.445161,0.5772067,7.820682,True,True,3.131857,0.791106,3.131857,2.77387
2004-07-26,233.7139,393.073,97129.23,8.110437,8.937015,3.445161,0.5772067,5.158505,True,True,3.131857,0.791106,2.05843,2.726174
2004-07-27,225.6244,400.7438,97470.02,8.025042,9.046014,3.445161,0.5772067,5.22142,True,True,3.131857,0.791106,2.116914,2.685557
2004-07-28,421.3501,392.7842,97751.6,13.93036,12.66562,3.445161,0.5772067,7.310683,True,True,3.131857,0.791106,3.131857,2.71531
2004-07-29,573.8673,388.8009,97703.31,18.01908,13.65739,3.445161,0.5772067,7.883136,True,True,3.131857,0.791106,3.131857,2.74308
2004-07-30,548.627,389.3354,97697.56,15.89151,14.66908,3.445161,0.5772067,8.46709,True,True,3.131857,0.791106,3.131857,2.768998
2004-07-31,508.2516,387.1352,97628.06,13.78552,15.35439,3.445161,0.5772067,8.862655,True,True,3.131857,0.791106,3.131857,2.793189
2004-08-01,408.8245,386.5571,97438.69,12.55638,14.12909,2.145161,0.5772067,8.155408,True,True,3.131857,0.791106,3.131857,2.815767
2004-08-02,375.4569,392.9936,97268.75,11.91595,13.82714,2.145161,0.5772067,7.981117,True,True,3.131857,0.791106,3.131857,2.836839
2004-08-03,481.1489,391.0115,96944.17,14.39919,14.54171,2.145161,0.5772067,8.393571,True,True,3.131857,0.791106,3.131857,2.856507
2004-08-04,480.4778,393.0437,97027.96,12.92989,14.62067,2.145161,0.5772067,8.439152,True,True,3.131857,0.791106,3.131857,2.874864
2004-08-05,513.1357,390.3751,97156.56,13.89471,15.66613,2.145161,0.5772067,9.042594,True,True,3.131857,0.791106,3.131857,2.891997
2004-08-06,519.809,391.4466,97309.1,15.08756,15.29209,2.145161,0.5772067,8.826698,True,True,3.131857,0.791106,3.131857,2.907987
2004-08-07,472.3114,385.6187,97400.65,13.43237,15.00745,2.145161,0.5772067,8.662399,True,True,3.131857,0.791106,3.131857,2.922912
2004-08-08,510.6384,385.9038,97267.79,13.60996,14.74545,2.145161,0.5772067,8.511174,True,True,3.131857,0.791106,3.131857,2.936842
2004-08-09,509.2588,388.3462,97322.48,13.54163,14.72257,2.145161,0.570134,8.393836,True,True,3.131857,0.791106,3.131857,2.949843
2004-08-10,513.584,393.1449,97380.17,13.23371,14.91936,2.145161,0.5617993,8.381688,True,True,3.131857,0.791106,3.131857,2.961977
2004-08-11,354.6914,388.8,97065.42,9.382357,13.36021,2.145161,0.5540872,7.402719,True,True,3.131857,0.791106,3.131857,2.973302
2004-08-12,451.2497,378.5595,96669.31,11.87218,14.87024,2.145161,0.5469706,8.133583,True,True,3.131857,0.791106,3.131857,2.983873
2004-08-13,376.315,369.6626,96369.88,12.21473,12.70539,2.145161,0.5404235,6.866293,True,True,3.131857,0.791106,3.131857,2.993738
2004-08-14,227.6011,378.1641,96860.71,7.744383,9.240049,2.145161,0.5344196,4.938064,True,True,3.131857,0.791106,1.85038,2.917514
2004-08-15,448.6389,386.6527,97527.31,14.08186,13.91705,2.145161,0.528934,7.361201,True,True,3.131857,0.791106,3.131857,2.931804
2004-08-16,435.3305,377.3127,96994.12,12.4901,14.53704,2.145161,0.5239421,7.616568,True,True,3.131857,0.791106,3.131857,2.945141
2004-08-17,336.7972,370.8352,96736.35,9.687174,12.67317,2.145161,0.5194206,6.582706,True,True,3.131857,0.791106,3.131857,2.957588
2004-08-18,391.7871,369.7426,96801.33,10.81581,12.32688,2.145161,0.5153468,6.352618,True,True,3.131857,0.791106,3.111968,2.96788
2004-08-19,119.9329,376.0921,96857.42,3.645723,6.063229,2.145161,0.5116992,3.102549,True,True,3.131857,0.791106,1.554312e-15,2.770022
2004-08-20,201.8771,370.77,96772.52,6.597843,7.88083,2.145161,0.5084571,4.007064,True,True,3.131857,0.791106,0.9073041,2.645841
2004-08-21,257.0523,371.5394,96842.77,8.365609,10.0551,2.145161,0.505601,5.083868,True,True,3.131857,0.791106,1.988544,2.602021
2004-08-22,322.4063,374.8806,97770.79,10.69193,9.970186,2.145161,0.5031124,5.016124,True,True,3.131857,0.791106,1.924625,2.556861
2004-08-23,347.0112,376.4329,97821.54,11.08497,11.23475,2.145161,0.5009736,5.628314,True,True,3.131857,0.791106,2.486425,2.552165
2004-08-24,156.7281,367.3682,97044.15,5.082707,7.523645,2.145161,0.4991682,3.755564,True,True,3.131857,0.791106,0.6303224,2.424042
2004-08-25,307.346,362.8448,96772.65,9.849135,10.53367,2.145161,0.4976805,5.2424,True,True,3.131857,0.791106,2.136332,2.404862
2004-08-26,244.6002,367.877,96702.54,8.287477,8.516448,2.145161,0.4964961,4.228383,True,True,3.131857,0.791106,1.142331,2.320693
2004-08-27,304.4368,369.9698,97032.75,10.10164,8.942177,2.145161,0.4956012,4.431754,True,True,3.131857,0.791106,1.351869,2.256105
2004-08-28,173.4689,370.2135,97028.23,5.972566,7.934335,2.145161,0.4949832,3.927363,True,True,3.131857,0.791106,0.8207275,2.160413
2004-08-29,274.2389,373.3641,97197.98,8.782753,9.878819,2.145161,0.4946303,4.886363,True,True,3.131857,0.791106,1.800846,2.136442
2004-08-30,147.8554,371.7761,96921.73,5.04503,7.270059,2.145161,0.4945314,3.595272,True,True,3.131857,0.791106,0.4476527,2.023856
2004-08-31,337.5796,366.4889,97125,11.2428,9.745331,2.145161,0.4946764,4.820785,True,True,3.131857,0.791106,1.737594,2.004772
2004-09-01,389.2498,382.7266,97569.54,12.84371,10.0655,1.523333,0.4883487,4.915472,True,True,3.131857,0.791106,1.828771,1.993038
2004-09-02,428.6206,383.2911,97816.71,13.33463,11.09058,1.523333,0.482535,5.351591,True,True,3.131857,0.791106,2.236729,2.009284
2004-09-03,427.0923,390.0804,98020,12.37421,11.9911,1.523333,0.4772136,5.722316,True,True,3.131857,0.791106,2.569792,2.046652
2004-09-04,412.4404,377.9236,98401.54,12.32771,12.143,1.523333,0.4723633,5.735908,True,True,3.131857,0.791106,2.581789,2.082327
2004-09-05,407.2201,381.7974,98548.04,12.36771,11.88369,1.523333,0.4679638,5.561138,True,True,3.131857,0.791106,2.426409,2.105266
2004-09-06,407.1084,378.4309,98387.65,12.15226,12.30345,1.523333,0.4639954,5.708743,True,True,3.131857,0.791106,2.557798,2.135435
2004-09-07,376.3141,382.7618,98447.77,11.55595,12.44896,1.523333,0.4604393,5.731991,True,True,3.131857,0.791106,2.578333,2.164962
2004-09-08,396.8943,384.5621,98603.46,13.10857,11.48023,1.523333,0.4572776,5.249653,True,True,3.131857,0.791106,2.143036,2.1635
2004-09-09,424.9286,380.04,98794.08,13.87639,10.45545,1.523333,0.454493,4.751928,True,True,3.131857,0.791106,1.670656,2.130644
2004-09-10,424.9286,374.0514,98186.17,13.29082,12.14091,1.523333,0.4520696,5.488536,True,True,3.131857,0.791106,2.361122,2.146009
2004-09-11,194.9054,371.4526,97453,5.935051,8.629909,1.523333,0.449992,3.88339,True,True,3.131857,0.791106,0.7724954,2.054441
2004-09-12,124.2577,384.2983,97162.94,4.406077,6.301945,1.523333,0.4482458,2.824821,True,True,3.131857,0.791106,0,1.917479
2004-09-13,261.1153,366.5649,97184.12,8.330983,10.08436,1.523333,0.4468176,4.505871,True,True,3.131857,0.791106,1.426822,1.884768
2004-09-14,285.8716,365.8124,96904.88,8.594175,10.2647,1.523333,0.4456947,4.574922,True,True,3.131857,0.791106,1.496007,1.858851
2004-09-15,299.9624,364.9061,97161.69,9.61562,10.46936,1.523333,0.4448656,4.657456,True,True,3.131857,0.791106,1.577914,1.840122
2004-09-16,209.2207,376.8437,98096.06,7.057067,7.88568,1.523333,0.4443194,3.50376,True,True,3.131857,0.791106,0.3410194,1.740181
2004-09-17,387.4615,379.6698,98329.75,12.5287,10.36059,1.523333,0.444046,4.60058,True,True,3.131857,0.791106,1.521561,1.725607
2004-09-18,363.9747,379.5036,97676.23,11.43412,11.40261,1.523333,0.4440366,5.063173,True,True,3.131857,0.791106,1.969067,1.741837
2004-09-19,289.5976,371.7037,97259.62,9.143453,10.30539,1.523333,0.4442826,4.578505,True,True,3.131857,0.791106,1.49958,1.725687
2004-09-20,225.8114,366.3034,97190.15,7.500289,9.172568,1.523333,0.4447768,4.079745,True,True,3.131857,0.791106,0.9853382,1.67633
2004-09-21,211.7567,368.1805,96662.56,7.069593,7.339379,1.523333,0.4455125,3.269785,True,True,3.131857,0.791106,0.05987418,1.568567
2004-09-22,152.5159,374.2707,96640.31,5.202851,5.833223,1.523333,0.446484,2.604441,True,True,3.131857,0.791106,6.661338e-16,1.463996
2004-09-23,82.35438,370.5514,95936.1,2.850691,4.232869,1.523333,0.4476862,1.894997,True,True,3.131857,0.791106,0,1.366396
2004-09-24,103.6409,372.9106,96322.48,3.612473,4.765664,1.523333,0.4491151,2.140331,True,True,3.131857,0.791106,8.881784e-16,1.275303
2004-09-25,146.2535,371.5291,97012.58,5.143145,5.819364,1.523333,0.4507673,2.623179,True,True,3.131857,0.791106,0,1.190283
2004-09-26,52.41653,376.2694,97524.52,1.811069,2.814842,1.523333,0.4526404,1.274111,True,True,3.131857,0.791106,0,1.11093
2004-09-27,107.2207,378.8092,97491.44,3.749018,4.724999,1.523333,0.454733,2.148613,True,True,3.131857,0.791106,2.220446e-16,1.036868
2004-09-28,112.5511,381.8429,97396.77,3.978985,5.34285,1.523333,0.4570442,2.441919,True,True,3.131857,0.791106,0,0.9677438
2004-09-29,124.3325,374.6985,97002.33,4.426182,5.326438,1.523333,0.4595746,2.447895,True,True,3.131857,0.791106,0,0.9032276
2004-09-30,188.306,370.9363,97552.48,6.405633,5.970425,1.523333,0.4623255,2.76028,True,True,3.131857,0.791106,0,0.8430124
2004-10-01,220.779,372.012,97833.71,7.359195,7.060136,1.164516,0.4627884,3.267349,True,True,3.131857,0.791106,0.05687805,0.7906034
2004-10-02,118.368,379.3256,97659.15,4.192776,5.277365,1.164516,0.4636144,2.446662,True,True,3.131857,0.791106,2.220446e-16,0.7378965
2004-10-03,237.1084,380.0449,97946.52,8.06984,7.446804,1.164516,0.4648023,3.461291,True,True,3.131857,0.791106,0.2909204,0.7080981
2004-10-04,269.7654,375.3725,97630.83,8.818281,7.997291,1.164516,0.4663509,3.729544,True,True,3.131857,0.791106,0.6010107,0.700959
2004-10-05,285.7959,375.6408,97264.96,8.231219,8.984355,1.164516,0.4682589,4.207004,True,True,3.131857,0.791106,1.119958,0.7288922
2004-10-06,125.2267,379.9907,97278.5,4.131222,6.09325,1.164516,0.4705248,2.867025,True,True,3.131857,0.791106,1.554312e-15,0.6802994
2004-10-07,232.1478,375.1305,97547.15,7.78602,6.908743,1.164516,0.473147,3.268851,True,True,3.131857,0.791106,0.05872531,0.6388611
2004-10-08,71.05702,380.3769,97367.79,2.433736,3.501656,1.164516,0.4761238,1.667222,True,True,3.131857,0.791106,0,0.5962704
2004-10-09,176.8238,377.3776,97465.96,5.964168,5.312034,1.164516,0.4794535,2.546873,True,True,3.131857,0.791106,6.661338e-16,0.556519
2004-10-10,207.2827,376.4662,97528.96,6.73573,5.285181,1.164516,0.483134,2.55345,True,True,3.131857,0.791106,2.220446e-16,0.5194178
2004-10-11,232.9327,376.57,98184.08,7.348787,5.386033,1.164516,0.4871634,2.623878,True,True,3.131857,0.791106,2.220446e-16,0.4847899
2004-10-12,288.9278,377.4152,98403.6,8.921009,6.285491,1.164516,0.4915396,3.089568,True,True,3.131857,0.791106,0,0.4524706
2004-10-13,236.8839,376.3858,97807.04,7.791094,6.66543,1.164516,0.4962603,3.307788,True,True,3.131857,0.791106,0.1064186,0.4294004
2004-10-14,242.1034,372.3029,96940.17,7.804711,6.624964,1.164516,0.5013232,3.321248,True,True,3.131857,0.791106,0.1228189,0.4089617
2004-10-15,64.3841,375.3814,96193.67,2.150547,3.171574,1.164516,0.5067256,1.607118,True,True,3.131857,0.791106,0,0.3816976
2004-10-16,74.52503,372.844,95977.21,2.492496,3.526983,1.164516,0.5124653,1.807456,True,True,3.131857,0.791106,0,0.3562511
2004-10-17,102.4484,365.7613,95931.81,3.319646,4.542526,1.164516,0.5185393,2.355478,True,True,3.131857,0.791106,0,0.332501
2004-10-18,117.0998,370.8797,96277.17,3.875883,4.765316,1.164516,0.5249449,2.501529,True,True,3.131857,0.791106,4.440892e-16,0.3103343
2004-10-19,217.2358,371.7591,96985.21,7.171434,6.803115,1.164516,0.5316793,3.617075,True,True,3.131857,0.791106,0.4728008,0.3211654
2004-10-20,174.9602,373.8922,96934.48,5.704407,6.152478,1.164516,0.5387393,3.314582,True,True,3.131857,0.791106,0.1147017,0.3074011
2004-10-21,204.4866,376.6518,96858.77,6.6869,7.82994,1.164516,0.5461219,4.276102,True,True,3.131857,0.791106,1.192026,0.3663761
2004-10-22,222.904,372.3064,97564.56,7.306464,7.466466,1.164516,0.5538239,4.135107,True,True,3.131857,0.791106,1.04421,0.411565
2004-10-23,178.6139,371.1954,97155.83,5.904795,7.41153,1.164516,0.5618419,4.164108,True,True,3.131857,0.791106,1.074859,0.4557846
2004-10-24,196.4707,371.7125,96951.67,6.156651,7.79329,1.164516,0.5701725,4.44352,True,True,3.131857,0.791106,1.363816,0.5163201
2004-10-25,109.7919,377.4842,96863.96,3.613738,5.185429,1.164516,0.5772067,2.993065,True,True,3.131857,0.791106,1.332268e-15,0.4818988
2004-10-26,13.57067,387.2246,96980.33,0.4819795,0.7789185,1.164516,0.5772067,0.449597,True,True,3.131857,0.791106,0,0.4497722
2004-10-27,86.97668,385.8315,96824.44,2.98279,3.316376,1.164516,0.5772067,1.914235,True,True,3.131857,0.791106,0,0.4197874
2004-10-28,64.4589,390.2739,96237.79,2.32893,3.288791,1.164516,0.5772067,1.898312,True,True,3.131857,0.791106,0,0.3918015
2004-10-29,112.4775,382.573,96072.42,3.90263,4.831332,1.164516,0.5772067,2.788677,True,True,3.131857,0.791106,0,0.3656814
2004-10-30,63.97355,389.1705,96291.62,2.347623,3.053963,1.164516,0.5772067,1.762768,True,True,3.131857,0.791106,0,0.3413027
2004-10-31,84.25498,388.4861,97408.46,2.977214,3.85945,1.164516,0.5772067,2.227701,True,True,3.131857,0.791106,0,0.3185492
2004-11-01,43.32068,384.9931,97796.58,1.487977,2.18618,2.716667,0.5772067,1.261878,True,True,3.131857,0.791106,0,0.2973126
2004-11-02,22.81612,386.498,97892.54,0.7697364,1.205352,2.716667,0.5772067,0.695737,True,True,3.131857,0.791106,0,0.2774917
2004-11-03,114.4155,385.6707,97752.31,3.964452,4.171831,2.716667,0.5772067,2.408009,True,True,3.131857,0.791106,0,0.2589923
2004-11-04,80.15415,385.112,97624.44,2.847523,3.381393,2.716667,0.5772067,1.951763,True,True,3.131857,0.791106,4.440892e-16,0.2417261
2004-11-05,52.4535,384.3136,97754.1,1.769908,2.275679,2.716667,0.5772067,1.313537,True,True,3.131857,0.791106,1.110223e-16,0.225611
2004-11-06,36.34855,382.8275,97429.12,1.149094,1.629711,2.716667,0.5772067,0.9406799,True,True,3.131857,0.791106,0,0.2105703
2004-11-07,43.58035,387.7444,97291.35,1.336229,1.705195,2.716667,0.5772067,0.9842499,True,True,3.131857,0.791106,0,0.1965323
2004-11-08,31.42747,391.965,97495.44,0.9098561,1.261642,2.716667,0.5772067,0.7282281,True,True,3.131857,0.791106,5.551115e-17,0.1834301
2004-11-09,8.68615,392.9659,96445.92,0.233638,0.362626,2.716667,0.5772067,0.2093102,True,True,3.131857,0.791106,0,0.1712015
2004-11-10,115.0492,385.0289,96751.96,3.235921,2.212617,2.716667,0.5772067,1.277138,True,True,3.131857,0.791106,0,0.159788
2004-11-11,97.8996,391.2336,97473.19,2.821597,2.280327,2.716667,0.5772067,1.31622,True,True,3.131857,0.791106,1.110223e-16,0.1491355
2004-11-12,47.9434,391.505,97541.02,1.47671,1.934182,2.716667,0.5772067,1.116423,True,True,3.131857,0.791106,1.110223e-16,0.1391931
2004-11-13,60.43245,384.107,97308.58,1.81803,1.860222,2.716667,0.5772067,1.073733,True,True,3.131857,0.791106,0,0.1299136
2004-11-14,78.99858,384.3217,98332.42,2.157586,1.889073,2.716667,0.5772067,1.090386,True,True,3.131857,0.791106,1.110223e-16,0.1212527
2004-11-15,77.20932,385.9071,98063.31,2.318184,2.422322,2.716667,0.5772067,1.398181,True,True,3.131857,0.791106,1.110223e-16,0.1131692
2004-11-16,15.3221,387.7883,97685.29,0.4837157,0.7502803,2.716667,0.5772067,0.4330668,True,True,3.131857,0.791106,0,0.1056246
2004-11-17,27.96033,387.0164,97253.54,0.925778,1.373362,2.716667,0.5772067,0.792714,True,True,3.131857,0.791106,0,0.09858292
2004-11-18,23.71118,380.4114,96423.92,0.7674242,1.174374,2.716667,0.5772067,0.6778566,True,True,3.131857,0.791106,5.551115e-17,0.09201072
2004-11-19,9.618175,380.0565,95827.88,0.2434241,0.376143,2.716667,0.5772067,0.2171123,True,True,3.131857,0.791106,0,0.08587668
2004-11-20,16.32935,378.0813,96892.4,0.4197413,0.6270257,2.716667,0.5772067,0.3619234,False,False,3.131857,0.791106,2.775558e-17,0.08015156
2004-11-21,16.9626,378.334,97684.6,0.4434343,0.6628708,2.716667,0.5772067,0.3826135,False,False,3.131857,0.791106,0,0.07480813
2004-11-22,26.50682,382.4112,97024.29,0.8237216,1.099995,2.716667,0.5772067,0.6349245,True,False,3.131857,0.791106,1.110223e-16,0.06982092
2004-11-23,43.09755,380.9958,97219.21,1.298399,1.280916,2.716667,0.5772067,0.7393533,True,False,3.131857,0.791106,0,0.06516619
2004-11-24,96.52047,384.6055,98700.62,2.390377,1.397752,2.716667,0.5772067,0.8067918,False,False,3.131857,0.791106,0,0.06082178
2004-11-25,131.4151,391.1481,98453.83,3.924694,2.128803,2.716667,0.5772067,1.228759,False,False,3.131857,0.791106,0,0.05676699
2004-11-26,85.2618,392.4423,97784.77,2.392861,1.832515,2.716667,0.5772067,1.05774,False,False,3.131857,0.791106,0,0.05298253
2004-11-27,15.35992,385.4653,97603.42,0.4786332,0.7329264,2.716667,0.5772067,0.42305,True,True,3.131857,0.791106,0,0.04945036
2004-11-28,23.2271,387.2688,97326.88,0.7315882,1.081196,2.716667,0.5772067,0.6240739,True,True,3.131857,0.791106,5.551115e-17,0.04615367
2004-11-29,24.00952,388.9016,97208.65,0.7599576,1.091969,2.716667,0.5772067,0.6302919,True,True,3.131857,0.791106,0,0.04307676
2004-11-30,93.16553,385.0301,97386.48,2.847695,2.001475,2.716667,0.5772067,1.155265,True,True,3.131857,0.791106,0,0.04020497
2004-12-01,31.39177,386.2551,96757.23,0.9931147,1.369762,1.170968,0.5772067,0.7906361,True,True,3.131857,0.791106,0,0.03752464
2004-12-02,26.73037,389.949,96821.56,0.8011036,1.040624,1.170968,0.5772067,0.6006549,True,True,3.131857,0.791106,0,0.035023
2004-12-03,51.9316,390.4344,97544.23,1.524404,1.606387,1.170968,0.5772067,0.9272171,True,True,3.131857,0.791106,0,0.03268813
2004-12-04,84.44197,393.2983,98462.06,2.459167,1.720443,1.170968,0.5772067,0.9930516,True,True,3.131857,0.791106,1.110223e-16,0.03050892
2004-12-05,99.54053,391.8717,98307.27,2.859595,1.812868,1.170968,0.5772067,1.0464,True,True,3.131857,0.791106,0,0.02847499
2004-12-06,34.82025,387.564,98266.04,1.057105,1.419373,1.170968,0.5772067,0.8192715,True,True,3.131857,0.791106,0,0.02657666
2004-12-07,24.56798,389.3246,98473.25,0.710128,1.021332,1.170968,0.5772067,0.5895195,True,True,3.131857,0.791106,0,0.02480488
2004-12-08,63.4151,393.0195,98659.94,1.921207,1.844543,1.170968,0.5772067,1.064682,True,True,3.131857,0.791106,0,0.02315123
2004-12-09,75.00952,396.9068,98666.23,2.018387,1.586767,1.170968,0.5772067,0.9158924,False,False,3.131857,0.791106,0,0.02160781
2004-12-10,93.46345,395.5746,98310.21,2.613822,1.937912,1.170968,0.5772067,1.118576,False,False,3.131857,0.791106,0,0.02016729
2004-12-11,90.4808,396.4267,98362.79,2.535571,1.955557,1.170968,0.5772067,1.128761,False,False,3.131857,0.791106,0,0.0188228
2004-12-12,18.26778,397.8057,98637.23,0.4835498,0.7226969,1.170968,0.5772067,0.4171455,False,False,3.131857,0.791106,0,0.01756795
