,date,kN,nu,lambda,rho,dr,delta,ru,rv,rw,hs,hn,tau_o,tau,PPFD,sf,Rnl,Ho,Hn,Hnn,s,lv,Patm,pw,gamma,Econ,Cn,rx,hi,EET,PET,AET
83,2008-03-24,366.0,80.961239,3.961239,0.997105,1.005815,1.574678,0.019373,0.708934,384.037872,91.565951,80.516471,0.785706,0.600321,33.073204,0.628434,52.29839,27.841398,5.651607,-2.35836,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.040601,0.00062,65.723167,1.713892,1.713892,0.405852
84,2008-03-25,366.0,81.950146,4.950146,0.997389,1.005243,1.967049,0.024199,0.708784,660.915119,91.956559,82.79698,0.785706,0.964303,53.639734,1.0,74.729909,28.110679,10.447183,-3.322228,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.052446,0.000568,69.056634,3.04783,3.04783,0.625997
85,2008-03-26,366.0,82.93849,5.93849,0.997673,1.004671,2.358702,0.029015,0.708601,201.0605,92.346728,61.523441,0.785706,0.808075,45.378551,1.0,73.7641,28.379011,1.438122,-3.637787,33.199343,2.512617,0.816609,999.39187,52.47562,0.154317,0.056137,0.000556,52.304082,0.415202,0.415202,0.081001
86,2008-03-27,366.0,83.92627,6.92627,0.997958,1.004097,2.74954,0.033819,0.708385,466.951084,92.736413,80.754824,0.785706,0.889483,50.42061,1.0,68.935054,28.646316,6.919014,-3.085285,27.49654,2.520215,0.816609,998.876988,52.317411,0.136852,0.042223,0.000493,69.617956,1.886864,1.886864,0.306707
87,2008-03-28,366.0,84.913486,7.913486,0.998243,1.003523,3.139466,0.038611,0.708137,92.855022,93.125568,73.433228,0.785706,0.379943,21.737321,0.254341,22.333839,28.912518,1.072448,-1.036154,26.46396,2.521758,0.816609,998.752798,52.285401,0.133428,0.013825,0.00048,63.893181,0.288846,0.288846,0.044828
88,2008-03-29,366.0,85.900138,8.900138,0.998529,1.002949,3.528381,0.043388,0.707857,173.647078,93.514149,65.33092,0.785706,0.713867,41.216222,0.850785,58.837069,29.177542,1.463149,-2.834371,26.46396,2.521758,0.816609,998.752798,52.285401,0.133428,0.037818,0.00048,57.070572,0.394075,0.394075,0.06087
89,2008-03-30,366.0,86.886224,9.886224,0.998815,1.002374,3.91619,0.04815,0.707546,127.689875,93.902109,70.330514,0.785706,0.527392,30.725059,0.495371,36.558304,29.441314,1.31312,-1.715692,25.465127,2.523309,0.816609,998.621183,52.253266,0.130032,0.02231,0.000468,61.569991,0.349163,0.349163,0.051915
90,2008-03-31,366.0,87.871745,10.871745,0.999101,1.001799,4.302794,0.052895,0.707203,362.42938,94.289401,81.0088,0.785706,0.697461,40.995196,0.817599,59.227599,29.70376,5.404859,-2.625167,29.666731,2.517153,0.816609,999.103712,52.381061,0.143775,0.037743,0.000518,69.168802,1.509484,1.509484,0.264948
91,2008-04-01,366.0,88.856702,11.856702,0.999388,1.001225,4.688098,0.057621,0.706829,651.532806,94.675978,85.609309,0.785706,0.785706,46.587948,1.0,72.798291,29.964809,11.179337,-3.139912,31.983483,2.514121,0.816609,999.302552,52.444222,0.150785,0.047345,0.000543,72.122821,3.193118,3.193118,0.606105
92,2008-04-02,366.0,89.841093,12.841093,0.999675,1.000651,5.072006,0.062328,0.706425,671.771058,95.06179,85.795659,0.785706,0.990134,59.217954,1.0,76.661528,30.224389,11.583317,-3.296036,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.054383,0.000594,70.736466,3.447351,3.447351,0.755455
93,2008-04-03,366.0,90.82492,13.82492,0.999962,1.000077,5.454421,0.067014,0.705991,252.031696,95.446789,68.711395,0.785706,0.785706,47.392726,1.0,81.490574,30.482432,2.428929,-3.824544,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.069962,0.000659,55.788631,0.75611,0.75611,0.194115
94,2008-04-04,366.0,91.808182,14.808182,1.000248,0.999504,5.835247,0.071677,0.705527,274.873216,95.830921,82.9954,0.785706,0.531142,32.30727,0.50201,43.351641,30.738869,4.351514,-1.884951,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.032451,0.00062,67.856127,1.319629,1.319629,0.308567
95,2008-04-05,366.0,92.790882,15.790882,1.000535,0.998931,6.21439,0.076316,0.705034,116.829929,96.214137,70.258656,0.785706,0.48881,29.978817,0.428428,36.7382,30.993632,1.193894,-1.704306,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.027512,0.000581,58.975509,0.351846,0.351846,0.073355
96,2008-04-06,366.0,93.773019,16.773019,1.000821,0.99836,6.591754,0.080931,0.704513,144.422275,96.596381,66.325375,0.785706,0.607065,37.535342,0.641144,52.54406,31.246654,1.26206,-2.480199,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.04181,0.000607,55.205579,0.379204,0.379204,0.084733
97,2008-04-07,366.0,94.754595,17.754595,1.001107,0.99779,6.967245,0.085519,0.703965,140.381815,96.977598,67.758413,0.785706,0.592813,36.948853,0.614364,49.411326,31.497872,1.299035,-2.311617,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.037315,0.000581,56.966935,0.382831,0.382831,0.079674
98,2008-04-08,366.0,95.73561,18.73561,1.001392,0.997221,7.340767,0.090079,0.703389,111.517163,97.357732,71.683315,0.785706,0.474978,29.83876,0.405053,34.696567,31.74722,1.199754,-1.588612,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.025078,0.000568,60.448504,0.350013,0.350013,0.070352
99,2008-04-09,366.0,96.716067,19.716067,1.001677,0.996654,7.712226,0.09461,0.702787,140.1331,97.736725,67.729756,0.785706,0.601963,38.110889,0.631524,50.580916,31.994637,1.293081,-2.357451,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.038055,0.000581,56.950011,0.381077,0.381077,0.079268
100,2008-04-10,366.0,97.695967,20.695967,1.001962,0.996088,8.081528,0.099111,0.702159,350.58885,98.114516,83.537521,0.785706,0.685779,43.750384,0.794181,62.454201,32.240059,5.616121,-2.673393,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.04411,0.000594,69.107498,1.671433,1.671433,0.363512
101,2008-04-11,366.0,98.675311,21.675311,1.002246,0.995524,8.448578,0.103581,0.701506,182.711279,98.491043,59.787959,0.785706,0.788259,50.667896,1.0,83.422193,32.483427,1.19526,-4.021856,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.076372,0.000684,48.30206,0.37798,0.37798,0.102551
102,2008-04-12,366.0,99.654101,22.654101,1.002529,0.994962,8.813284,0.108017,0.700828,517.398371,98.866242,84.266274,0.785706,0.785706,50.878874,1.0,92.114477,32.724681,8.457244,-3.910469,65.171945,2.485408,0.816609,999.976449,53.458715,0.221043,0.086438,0.000796,62.812778,2.843127,2.843127,0.0
103,2008-04-13,366.0,100.632339,23.632339,1.002811,0.994402,9.175552,0.11242,0.700127,584.505948,99.240047,85.893984,0.785706,0.921338,60.097689,1.0,95.011905,32.963762,10.017621,-3.987974,72.086874,2.481337,0.816609,999.900839,53.597002,0.231171,0.092191,0.000832,59.716829,3.42621,3.42621,0.0
104,2008-04-14,366.0,101.610028,24.610028,1.003092,0.993844,9.535288,0.116788,0.699403,560.726733,99.61239,87.378646,0.785706,0.809039,53.151728,1.0,83.422193,33.200612,10.022,-3.464402,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.065786,0.000684,63.94517,3.169281,3.169281,1.067135
105,2008-04-15,366.0,102.587169,25.587169,1.003373,0.993289,9.892399,0.121119,0.698657,441.215826,99.983201,90.584611,0.785706,0.620681,41.065221,0.667004,50.294322,33.435175,8.614038,-2.045441,30.806287,2.515633,0.816609,999.206545,52.412702,0.14727,0.030123,0.00053,72.232623,2.433328,2.433328,0.559936
106,2008-04-16,366.0,103.563766,26.563766,1.003652,0.992736,10.246792,0.125412,0.69789,616.170395,100.352408,89.953106,0.785706,0.858394,57.187121,1.0,77.627337,33.667397,11.811182,-3.162032,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.053304,0.000607,68.873546,3.548839,3.548839,0.995187
107,2008-04-17,366.0,104.53982,27.53982,1.00393,0.992186,10.598375,0.129667,0.697103,733.598041,100.719934,90.878202,0.785706,0.785706,52.701887,1.0,87.28543,33.897221,14.404588,-3.528367,54.907078,2.492324,0.816609,1000.009037,53.178937,0.203822,0.071916,0.000734,64.386773,4.689477,4.689477,0.0
108,2008-04-18,366.0,105.515335,28.515335,1.004207,0.991639,10.947055,0.133882,0.696296,619.107823,101.085704,90.057275,0.785706,0.834838,56.373041,1.0,82.456384,34.124596,11.874243,-3.342285,46.061744,2.499411,0.816609,999.915818,52.810115,0.186409,0.062303,0.000671,63.117188,3.725971,3.725971,1.343114
109,2008-04-19,366.0,106.490313,29.490313,1.004483,0.991095,11.29274,0.138056,0.695471,568.669315,101.449636,91.332916,0.785706,0.767202,52.147253,0.960972,69.30812,34.349468,11.277217,-2.782041,30.806287,2.515633,0.816609,999.206545,52.412702,0.14727,0.040971,0.00053,70.060507,3.185633,3.185633,0.822958
110,2008-04-20,366.0,107.464758,30.464758,1.004757,0.990554,11.635339,0.142187,0.694628,547.90455,101.811649,92.250321,0.785706,0.739716,50.604435,0.903753,62.960877,34.571786,11.120629,-2.507921,27.49654,2.520215,0.816609,998.876988,52.317411,0.136852,0.034321,0.000493,72.353565,3.032674,3.032674,0.705201
111,2008-04-21,366.0,108.438672,31.438672,1.00503,0.990016,11.974759,0.146275,0.693769,186.78016,102.171658,79.22419,0.785706,0.636441,43.816035,0.697262,51.548839,34.7915,2.579609,-2.209872,29.666731,2.517153,0.816609,999.103712,52.381061,0.143775,0.031772,0.000518,62.13319,0.720441,0.720441,0.177636
112,2008-04-22,366.0,109.412059,32.412059,1.005301,0.989482,12.31091,0.150319,0.692894,187.669975,102.529575,75.980631,0.785706,0.654924,45.369795,0.733186,59.711366,35.00856,2.320841,-2.600497,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.04477,0.00062,56.292481,0.703812,0.703812,0.223072
113,2008-04-23,366.0,110.384923,33.384923,1.005571,0.988951,12.6437,0.154317,0.692004,386.465131,102.88531,88.613954,0.785706,0.700421,48.818706,0.823561,66.107028,35.222917,7.077693,-2.674327,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.046041,0.00062,64.778609,2.146363,2.146363,0.683
114,2008-04-24,366.0,111.357267,34.357267,1.005838,0.988425,12.973038,0.158268,0.6911,118.829236,103.238768,82.609144,0.785706,0.419528,29.416398,0.31491,29.370992,35.434524,1.820886,-1.228051,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.020262,0.000594,61.876183,0.54192,0.54192,0.161488
115,2008-04-25,366.0,112.329095,35.329095,1.006105,0.987902,13.298835,0.162172,0.690183,456.214456,103.589855,89.161519,0.785706,0.831038,58.613958,1.0,78.593147,35.643334,8.461465,-3.155981,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.054333,0.00062,65.260878,2.566002,2.566002,0.813338
116,2008-04-26,366.0,113.30041,36.30041,1.006369,0.987383,13.621,0.166028,0.689255,688.783638,103.938472,93.619285,0.785706,0.785706,55.736892,1.0,84.388002,35.8493,14.377189,-3.290932,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.06364,0.000696,64.82749,4.581038,4.581038,1.710277
117,2008-04-27,366.0,114.271217,37.271217,1.006631,0.986868,13.939443,0.169833,0.688316,644.950826,104.284517,92.373587,0.785706,0.920721,65.684663,1.0,91.148667,36.052378,13.013678,-3.574538,62.996953,2.486778,0.816609,999.992517,53.408313,0.217627,0.077792,0.000783,60.314842,4.348416,4.348416,0.0
118,2008-04-28,366.0,115.241521,38.241521,1.006892,0.986358,14.254075,0.173588,0.687368,695.193153,104.627884,93.194793,0.785706,0.946602,67.90588,1.0,94.046095,36.252524,14.31279,-3.661861,69.715366,2.482687,0.816609,999.930536,53.55284,0.227817,0.083423,0.00082,57.224645,4.867982,4.867982,0.0
119,2008-04-29,366.0,116.211324,39.211324,1.00715,0.985852,14.564807,0.177291,0.686411,183.745197,104.968468,83.273055,0.785706,0.553723,39.938201,0.542465,47.350377,36.449694,2.854267,-1.953003,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.035025,0.000646,59.118336,0.881031,0.881031,0.307447
120,2008-04-30,366.0,117.180633,40.180633,1.007406,0.985351,14.871551,0.180942,0.685446,254.541726,105.306156,95.143479,0.785706,0.436225,31.631054,0.341432,30.415561,36.643845,5.493412,-1.165071,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.018392,0.000568,69.996514,1.602632,1.602632,0.471977
121,2008-05-01,366.0,118.149451,41.149451,1.00766,0.984854,15.174219,0.184539,0.684475,660.06694,105.640837,95.365719,0.785706,0.962139,70.129286,1.0,79.558956,36.834935,14.304894,-3.036932,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.053373,0.000633,67.198972,4.377196,4.377196,1.493506
122,2008-05-02,366.0,119.117782,42.117782,1.007912,0.984362,15.472723,0.188081,0.683498,705.629155,105.972393,95.520269,0.785706,0.970426,71.094372,1.0,86.319621,37.022924,15.329829,-3.285001,53.029959,2.493728,0.816609,1000.000813,53.113388,0.200345,0.065813,0.000721,63.315673,4.956031,4.956031,2.015641
123,2008-05-03,366.0,120.085633,43.085633,1.008161,0.983876,15.766977,0.191568,0.682518,585.774331,106.300705,93.575087,0.785706,0.787417,57.974947,1.0,87.28543,37.20777,12.093698,-3.356093,54.907078,2.492324,0.816609,1000.009037,53.178937,0.203822,0.068404,0.000734,61.641172,3.937156,3.937156,0.0
124,2008-05-04,366.0,121.053007,44.053007,1.008408,0.983394,16.056893,0.194999,0.681534,712.511038,106.625652,95.991509,0.785706,0.93243,68.986947,1.0,88.25124,37.389435,15.617492,-3.334809,56.840928,2.490928,0.816609,1000.012234,53.240943,0.20729,0.069127,0.000746,62.233612,5.118937,5.118937,0.0
125,2008-05-05,366.0,122.01991,45.01991,1.008652,0.982917,16.342386,0.198372,0.680548,738.368806,106.947109,95.988607,0.785706,0.938657,69.779144,1.0,94.046095,37.567879,16.15969,-3.546708,69.715366,2.482687,0.816609,999.930536,53.55284,0.227817,0.0808,0.00082,58.652134,5.496139,5.496139,0.0
126,2008-05-06,366.0,122.986348,45.986348,1.008894,0.982446,16.623372,0.201687,0.679561,625.079183,107.264948,95.248012,0.785706,0.768397,57.388457,0.96348,87.217308,37.743064,13.409645,-3.298294,60.88443,2.488154,0.816609,1000.003891,53.355378,0.214195,0.070648,0.000771,60.644076,4.452845,4.452845,0.0
127,2008-05-07,366.0,123.952324,46.952324,1.009133,0.981981,16.899764,0.204944,0.678575,677.177675,107.57904,96.55587,0.785706,0.805049,60.399687,1.0,86.319621,37.914953,14.98648,-3.230578,53.029959,2.493728,0.816609,1000.000813,53.113388,0.200345,0.064723,0.000721,63.738025,4.845028,4.845028,1.978191
128,2008-05-08,366.0,124.917846,47.917846,1.00937,0.981521,17.17148,0.208141,0.677589,750.616136,107.88925,98.120707,0.785706,0.89296,67.293131,1.0,84.388002,38.083508,17.231289,-3.120078,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.060336,0.000696,65.873504,5.490447,5.490447,2.13469
129,2008-05-09,366.0,125.882917,48.882917,1.009603,0.981066,17.438437,0.211277,0.676606,756.993645,108.195445,98.482028,0.785706,0.902115,68.277906,1.0,84.388002,38.248694,17.503292,-3.106578,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.060075,0.000696,66.283722,5.577116,5.577116,2.158307
130,2008-05-10,366.0,126.847545,49.847545,1.009834,0.980618,17.700552,0.214351,0.675627,790.248749,108.497486,98.531545,0.785706,0.943432,71.707127,1.0,90.182858,38.410476,18.267349,-3.31239,60.88443,2.488154,0.816609,1000.003891,53.355378,0.214195,0.07095,0.000771,62.868641,6.065909,6.065909,0.0
131,2008-05-11,366.0,127.811735,50.811735,1.010062,0.980175,17.957744,0.217364,0.674652,624.8483,108.795233,98.938535,0.785706,0.701422,53.53251,0.82558,70.320544,38.568817,14.563391,-2.570965,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.048821,0.000684,66.880805,4.605416,4.605416,1.749782
132,2008-05-12,366.0,128.775492,51.775492,1.010287,0.979738,18.209932,0.220314,0.673683,738.082793,109.088544,99.389271,0.785706,0.829133,63.533469,1.0,81.490574,38.723685,17.361663,-2.96479,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.054235,0.000659,68.389246,5.404571,5.404571,1.94995
133,2008-05-13,366.0,129.738822,52.738822,1.010509,0.979308,18.457037,0.2232,0.672721,580.163628,109.377275,99.25233,0.785706,0.65294,50.228031,0.729308,66.740998,38.875046,13.583613,-2.425846,56.840928,2.490928,0.816609,1000.012234,53.240943,0.20729,0.050285,0.000746,64.221251,4.452294,4.452294,0.0
134,2008-05-14,366.0,130.701733,53.701733,1.010728,0.978884,18.69898,0.226022,0.671767,682.814851,109.661281,99.148625,0.785706,0.723698,55.882838,0.870832,81.400946,39.022867,15.92533,-2.955298,65.171945,2.485408,0.816609,999.976449,53.458715,0.221043,0.065325,0.000796,61.463411,5.353722,5.353722,0.0
135,2008-05-15,366.0,131.664229,54.664229,1.010944,0.978466,18.935684,0.228779,0.670822,963.70065,109.940412,100.754599,0.785706,0.928821,71.987238,1.0,99.840951,39.167115,23.301066,-3.579235,85.006416,2.47468,0.816609,999.687728,53.796851,0.247553,0.088605,0.000891,57.309493,8.176795,8.176795,0.0
136,2008-05-16,366.0,132.626318,55.626318,1.011157,0.978054,19.167072,0.23147,0.669887,1156.382267,110.21452,102.292926,0.785706,0.998677,77.679255,1.0,102.738379,39.30776,28.913964,-3.638068,93.668112,2.47076,0.816609,999.510474,53.906496,0.257017,0.093505,0.000925,56.155235,10.287293,10.287293,5.872537
137,2008-05-17,366.0,133.588005,56.588005,1.011366,0.97765,19.393069,0.234095,0.668964,1139.631621,110.483455,102.128683,0.785706,0.988759,77.175917,1.0,106.601616,39.444771,28.351052,-3.772348,106.377763,2.46562,0.816609,999.219801,54.049525,0.269145,0.101531,0.000969,54.096292,10.256798,10.256798,6.184062
138,2008-05-18,366.0,134.549298,57.549298,1.011572,0.977251,19.613602,0.236653,0.668052,1000.529679,110.747064,101.399378,0.785706,0.873545,68.413584,1.0,104.669998,39.578116,24.449796,-3.71604,99.85098,2.468178,0.816609,999.372717,53.977994,0.263154,0.097789,0.000947,55.578603,8.773898,8.773898,5.096183
139,2008-05-19,366.0,135.510202,58.510202,1.011775,0.97686,19.828596,0.239143,0.667154,1040.816048,111.005195,102.069952,0.785706,0.913584,71.783712,1.0,103.704188,39.707768,25.788639,-3.65853,96.717493,2.469466,0.816609,999.443517,53.942308,0.260104,0.09516,0.000936,56.988571,9.215299,9.215299,5.234068
140,2008-05-20,366.0,136.470724,59.470724,1.011974,0.976475,20.03798,0.241565,0.666271,736.283041,111.257695,102.802616,0.785706,0.649803,51.219374,0.723186,69.154873,39.833696,18.520166,-2.423243,65.171945,2.485408,0.816609,999.976449,53.458715,0.221043,0.053564,0.000796,65.357372,6.226044,6.226044,2.801557
141,2008-05-21,366.0,137.430872,60.430872,1.01217,0.976098,20.241686,0.243918,0.665402,343.633229,111.504411,106.236324,0.785706,0.313183,24.761684,0.160441,19.886762,39.955874,9.297742,-0.67911,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.012423,0.000659,74.068921,2.894326,2.894326,1.002849
142,2008-05-22,366.0,138.390652,61.390652,1.012362,0.975727,20.439643,0.246202,0.664551,334.130689,111.745189,106.034408,0.785706,0.316535,25.100885,0.164881,20.931213,40.074272,8.990763,-0.714606,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.013819,0.000696,72.136637,2.864748,2.864748,1.070712
143,2008-05-23,366.0,139.350071,62.350071,1.01255,0.975364,20.631784,0.248416,0.663716,506.161853,111.979875,104.857119,0.785706,0.467917,37.21146,0.393254,39.598666,40.188866,13.265909,-1.361043,54.907078,2.492324,0.816609,1000.009037,53.178937,0.203822,0.027741,0.000734,69.287128,4.318775,4.318775,0.0
144,2008-05-24,366.0,140.309136,63.309136,1.012735,0.975008,20.818045,0.25056,0.662901,527.873358,112.208316,105.429455,0.785706,0.458069,36.528681,0.376948,39.165101,40.299628,13.988221,-1.33858,58.832904,2.489538,0.816609,1000.010491,53.299671,0.210749,0.02821,0.000759,66.7021,4.615258,4.615258,2.019058
145,2008-05-25,366.0,141.267854,64.267854,1.012917,0.974659,20.998361,0.252633,0.662104,748.869919,112.430361,104.111565,0.785706,0.648993,51.891211,0.721609,68.300299,40.406534,19.26603,-2.352665,62.996953,2.486778,0.816609,999.992517,53.408313,0.217627,0.0512,0.000783,64.575411,6.437589,6.437589,2.948541
146,2008-05-26,366.0,142.226233,65.226233,1.013094,0.974317,21.172669,0.254634,0.661328,760.181946,112.645859,104.219682,0.785706,0.660065,52.911,0.743261,70.077344,40.50956,19.580114,-2.408474,62.996953,2.486778,0.816609,999.992517,53.408313,0.217627,0.052415,0.000783,64.786938,6.542538,6.542538,2.988244
147,2008-05-27,366.0,143.184279,66.184279,1.013268,0.973983,21.34091,0.256563,0.660573,510.387212,112.854659,105.964612,0.785706,0.44467,35.732104,0.355054,38.216141,40.60868,13.631167,-1.295338,62.996953,2.486778,0.816609,999.992517,53.408313,0.217627,0.02819,0.000783,65.955803,4.554745,4.554745,2.070152
148,2008-05-28,366.0,144.142001,67.142001,1.013438,0.973656,21.503024,0.25842,0.65984,462.20513,113.056614,106.619853,0.785706,0.400973,32.296324,0.286103,32.212161,40.703873,12.50145,-1.085166,60.88443,2.488154,0.816609,1000.003891,53.355378,0.214195,0.023244,0.000771,66.461336,4.151268,4.151268,1.862936
